Production Lot,Parts Code,Line No,Stock Address,Parts Name,Comment,Length (mm),Quantity,Required Kanban
3,02KXV,1101,J1-30,VO8X0.5(B)-FALP,,90,100,5
3,02KXV,1101,K1-15,VO8X0.5(B)-FALP,,165,100,2
3,38918,1101,E2-25,VO8X0.5(Y)WKPH,,60,100,7
3,01PFH,1102,A2-05,RCOT10-FALP,,65,100,2
3,01PFH,1102,A2-20,RCOT10-FALP,,140,100,6
3,01PFH,1102,A2-21,RCOT10-FALP,,145,100,5
3,01PFH,1102,A2-25,RCOT10-FALP,,170,100,2
3,01PFH,1102,A2-27,RCOT10-FALP,,180,100,2
3,01PFH,1102,A2-31,RCOT10-FALP,,200,100,5
3,01PFH,1102,A2-32,RCOT10-FALP,,205,100,4
3,01PFH,1102,A1-12,RCOT10-FALP,,380,100,2
3,01PFI,1102,B6-09,RCOT13-FALP,,110,100,5
3,01PFI,1102,B6-14,RCOT13-FALP,,160,100,2
3,01PFI,1102,B6-15,RCOT13-FALP,,165,100,2
3,01PFI,1102,B6-18,RCOT13-FALP,,180,100,6
3,01PFJ,1102,B3-01,RCOT15-FALP,,30,100,2
3,01PFJ,1102,B3-02,RCOT15-FALP,,45,100,5
3,01PFJ,1102,B5-17,RCOT15-FALP,,190,100,2
3,01PFK,1102,C3-07,RCOT19-FALP,,190,50,2
3,01PFK,1102,C2-13,RCOT19-FALP,,210,50,10
3,01PFK,1102,C3-11,RCOT19-FALP,,260,50,16
3,01PFK,1102,C2-11,RCOT19-FALP,,320,50,2
